team_size,rank_tier,min_rank,max_rank,is_win,day_of_week,date,server_region,player_goals,player_saves,player_shots,player_assists,player_score,player_boost_avg,player_boost_bpm,player_boost_bcpm,player_boost_percent_0_25,player_boost_percent_75_100,player_movement_avg_speed,player_movement_total_distance,player_movement_time_supersonic,player_movement_time_slow,player_positioning_avg_distance_to_ball,player_positioning_time_defensive,player_positioning_time_offensive,player_demos_inflicted,player_demos_taken,camera_fov,camera_height,camera_pitch,camera_distance,camera_stiffness,camera_swivel_speed,camera_transition_speed,games_already_played
3,19.0,18.0,19.0,1,Saturday,2022-12-31 07:27:31-06:00,USE,0,1,2,1,202,44.65,299,314.33893,46.83899,24.2952,1391,422050,24.53,185.95,2695,237.5,73.62,0,2,110,110,-3,280,0.45,10.0,1.7,1
3,19.0,18.0,19.0,1,Saturday,2022-12-31 09:14:38-06:00,USE,1,1,1,1,356,46.22,321,356.9891,39.294132,20.756681,1510,485958,52.65,171.56,2576,230.18,106.55,0,0,110,110,-3,280,0.45,10.0,1.7,2
3,19.0,18.0,19.0,1,Saturday,2022-12-31 09:14:52-06:00,USE,1,1,1,1,356,46.22,321,356.92328,39.3114,20.762049,1507,485998,52.38,171.87,2567,230.18,106.69,0,0,110,110,-3,280,0.45,10.0,1.7,3
3,NaN,18.0,19.0,0,Saturday,2022-12-31 09:22:41-06:00,USE,2,1,2,0,374,43.12,328,322.88626,34.276073,22.168205,1434,485655,48.68,201.85,2749,257.73,111.7,0,0,110,110,-3,280,0.45,10.0,1.7,4
3,18.0,18.0,19.0,1,Tuesday,2023-01-03 14:36:00-06:00,USE,1,0,2,1,304,49.06,324,339.75787,23.648884,20.678495,1418,434486,41.91,171.47,3021,180.22,135.33,1,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,0,Wednesday,2023-01-11 16:28:38-06:00,USE,0,2,3,0,224,49.96,366,387.79904,34.22047,25.252039,1554,496132,58.82,150.35,2977,246.64,90.22,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,18.0,19.0,1,Wednesday,2023-01-11 16:35:39-06:00,USE,0,1,1,2,310,53.34,319,370.48657,25.67292,24.607975,1487,457394,50.8,171.87,2829,240.34,86.77,1,0,110,110,-3,280,0.45,10.0,1.7,1
3,NaN,19.0,19.0,1,Wednesday,2023-01-11 16:42:35-06:00,USE,2,1,4,0,420,49.45,366,365.81293,31.564863,24.560476,1444,455284,34.78,182.83,2706,200.97,136.81,0,1,110,110,-3,280,0.45,10.0,1.7,2
3,NaN,19.0,19.0,1,Saturday,2023-01-14 20:11:23-06:00,USE,1,0,1,0,252,51.87,350,374.06873,26.516298,30.683538,1373,463690,45.34,224.37,2783,248.0,121.9,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,1,Saturday,2023-01-14 21:17:49-06:00,USE,1,1,4,0,313,49.72,374,396.3828,28.977196,19.97333,1476,516182,56.96,196.28,2923,254.54,126.87,1,0,110,110,-3,280,0.45,10.0,1.7,1
3,19.0,19.0,19.0,0,Monday,2023-01-16 05:30:44-06:00,USE,1,2,1,0,282,48.78,344,384.6109,27.90447,25.457987,1444,474920,44.75,190.94,2922,244.69,113.73,1,2,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,1,Monday,2023-01-16 19:07:54-06:00,USE,3,0,5,0,557,51.48,339,311.5483,27.771118,23.544754,1494,489025,47.36,182.34,3003,211.34,145.23,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,17.0,19.0,1,Monday,2023-01-16 19:48:14-06:00,USE,3,1,3,1,537,51.94,324,349.38724,22.535892,23.591938,1442,393316,34.05,158.02,2977,185.14,114.2,0,0,110,110,-3,280,0.45,10.0,1.7,1
3,19.0,19.0,19.0,0,Tuesday,2023-01-17 02:10:29-06:00,USE,1,3,5,0,504,48.49,309,347.15274,34.602848,20.409256,1456,595606,52.01,231.76,2867,281.0,151.8,2,1,110,110,-3,280,0.45,10.0,1.7,2
3,19.0,19.0,19.0,0,Tuesday,2023-01-17 02:35:49-06:00,USE,0,0,1,0,88,54.68,260,291.76965,13.138244,28.671606,1311,411043,20.46,223.47,2760,206.61,128.57,2,0,110,110,-3,280,0.45,10.0,1.7,3
3,19.0,19.0,19.0,0,Thursday,2023-01-19 06:03:58-06:00,USE,1,2,3,0,418,47.0,297,318.36386,37.305096,25.187944,1366,758402,41.45,350.43,2876,383.19,196.2,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,19.0,19.0,0,Thursday,2023-01-19 06:19:05-06:00,USE,0,0,3,1,198,47.45,269,302.83002,29.171215,17.768616,1434,496374,38.6,206.41,2709,270.57,102.99,0,1,110,110,-3,280,0.45,10.0,1.7,1
3,19.0,18.0,19.0,1,Wednesday,2023-01-25 06:13:34-06:00,USE,1,1,4,1,334,50.03,248,259.22363,25.97077,31.493366,1426,489519,36.76,219.25,2712,228.66,144.89,1,1,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,16.0,19.0,1,Wednesday,2023-01-25 06:27:46-06:00,USE,1,0,3,0,306,56.69,260,290.18674,20.83444,38.24319,1394,450531,28.65,196.31,2747,228.35,114.0,1,0,110,110,-3,280,0.45,10.0,1.7,1
3,NaN,18.0,19.0,1,Wednesday,2023-01-25 06:35:12-06:00,USE,3,1,5,0,598,48.02,291,289.8641,25.236979,19.568884,1394,480073,36.87,216.47,2873,244.9,131.15,0,0,110,110,-3,280,0.45,10.0,1.7,2
3,NaN,18.0,19.0,1,Wednesday,2023-01-25 06:52:53-06:00,USE,2,1,2,0,380,55.93,304,333.02377,27.248795,29.710419,1414,388529,31.93,166.09,2666,187.77,106.7,0,0,110,110,-3,280,0.45,10.0,1.7,3
3,NaN,18.0,19.0,0,Wednesday,2023-01-25 07:01:38-06:00,USE,0,1,2,0,226,50.88,342,369.78503,34.198757,24.97826,1439,452315,30.4,170.83,2669,187.62,142.45,1,1,110,110,-3,280,0.45,10.0,1.7,4
3,NaN,18.0,19.0,1,Wednesday,2023-01-25 07:10:19-06:00,USE,2,1,3,2,488,47.45,310,326.14624,29.852377,18.123219,1399,458022,21.12,197.93,2762,265.44,86.87,0,2,110,110,-3,280,0.45,10.0,1.7,5
3,NaN,18.0,19.0,0,Wednesday,2023-01-25 07:16:28-06:00,USW,0,2,0,0,140,41.45,264,252.60199,40.7617,15.966632,1259,337797,21.14,188.71,2664,198.83,81.0,0,2,110,110,-3,280,0.45,10.0,1.7,6
3,NaN,18.0,19.0,1,Wednesday,2023-01-25 07:25:23-06:00,USW,1,1,1,0,196,55.42,291,356.71637,25.34009,33.560062,1472,502212,51.78,199.96,3161,273.89,102.6,0,1,110,110,-3,280,0.45,10.0,1.7,7
3,NaN,18.0,19.0,1,Wednesday,2023-01-25 07:36:35-06:00,USE,0,1,2,1,276,48.79,297,302.46454,27.76149,18.779654,1388,438793,31.14,193.63,2924,213.68,125.03,1,0,110,110,-3,280,0.45,10.0,1.7,8
3,NaN,19.0,20.0,0,Wednesday,2023-01-25 07:43:01-06:00,USE,1,2,2,0,414,43.67,322,323.5742,36.334686,17.605371,1339,424767,26.52,209.04,2764,269.2,64.88,0,2,110,110,-3,280,0.45,10.0,1.7,9
3,NaN,19.0,19.0,0,Wednesday,2023-01-25 07:50:20-06:00,USE,0,1,0,0,123,48.78,326,369.6915,25.983128,19.817854,1470,331412,23.8,134.07,2723,176.13,76.39,0,0,110,110,-3,280,0.45,10.0,1.7,10
3,NaN,19.0,19.0,0,Wednesday,2023-01-25 07:58:40-06:00,USE,0,1,0,0,227,51.67,312,334.86124,24.21941,22.63176,1376,433026,24.04,202.73,2452,212.38,119.04,0,1,110,110,-3,280,0.45,10.0,1.7,11
3,19.0,19.0,20.0,0,Saturday,2023-01-28 07:21:44-06:00,USE,0,1,2,1,255,56.52,284,346.22644,24.638355,34.994324,1335,435299,21.4,206.23,2855,244.82,103.79,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,19.0,20.0,0,Saturday,2023-01-28 07:34:53-06:00,USE,2,1,3,1,452,51.31,302,316.6652,25.348152,21.10564,1372,458146,38.71,216.42,2680,245.27,114.78,0,1,110,110,-3,280,0.45,10.0,1.7,1
3,19.0,19.0,19.0,0,Monday,2023-01-30 13:41:38-06:00,USE,1,2,1,0,321,50.48,255,327.06656,33.805275,28.264666,1345,264174,13.47,134.49,2739,157.12,58.49,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,19.0,19.0,1,Monday,2023-01-30 13:47:23-06:00,USE,2,0,6,0,366,57.83,237,263.25888,11.089711,48.3017,1289,347973,15.93,189.6,2901,173.22,117.63,0,0,110,110,-3,280,0.45,10.0,1.7,1
3,19.0,19.0,19.0,1,Monday,2023-01-30 13:47:29-06:00,USE,2,0,6,0,366,57.69,239,261.91248,11.058766,48.164433,1295,350850,16.97,189.57,2912,174.44,117.83,0,0,110,110,-3,280,0.45,10.0,1.7,2
3,19.0,17.0,19.0,1,Thursday,2023-02-02 13:39:15-06:00,USW,0,1,2,1,245,49.81,357,376.33093,33.6392,20.311058,1500,490065,58.27,181.35,2661,222.69,126.73,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,0,Friday,2023-02-03 18:16:32-06:00,USE,0,2,0,0,236,49.14,292,311.88754,34.175533,31.772848,1330,421228,29.51,208.56,2540,234.92,102.08,0,2,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,1,Friday,2023-02-03 18:22:52-06:00,USE,0,0,1,0,144,49.8,365,416.07822,37.122852,20.601675,1455,474279,59.93,180.66,3072,236.38,106.76,1,0,110,110,-3,280,0.45,10.0,1.7,1
3,19.0,17.0,19.0,0,Saturday,2023-02-04 15:51:32-06:00,USW,0,0,0,0,88,50.95,282,342.698,24.99084,18.88129,1375,434495,29.77,200.73,2853,208.18,123.67,1,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Wednesday,2023-02-08 13:20:09-06:00,USE,1,1,2,0,240,56.06,304,308.82748,15.111201,31.934092,1412,460380,31.79,196.71,2598,226.16,124.59,2,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,1,Wednesday,2023-02-08 13:35:42-06:00,USE,1,0,5,1,298,53.1,290,327.19168,19.29268,27.623867,1361,449580,36.51,212.82,2826,246.3,107.76,1,0,110,110,-3,280,0.45,10.0,1.7,1
3,19.0,19.0,19.0,0,Tuesday,2023-02-14 02:29:03-06:00,USE,1,2,1,1,439,50.38,392,429.5052,33.26019,25.698063,1454,496628,59.95,205.7,2653,271.63,97.53,3,0,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,18.0,19.0,0,Tuesday,2023-02-14 02:38:49-06:00,USE,0,4,2,0,644,40.33,345,335.63354,50.440434,14.082098,1374,708701,62.37,297.87,2630,359.7,165.72,4,4,110,110,-3,280,0.45,10.0,1.7,1
3,NaN,19.0,19.0,1,Tuesday,2023-02-14 02:46:25-06:00,USE,1,2,3,1,460,43.79,375,371.584,37.42153,20.35354,1444,452511,44.99,169.22,2741,227.08,105.39,2,3,110,110,-3,280,0.45,10.0,1.7,2
3,NaN,19.0,19.0,0,Tuesday,2023-02-14 02:51:50-06:00,USE,0,1,0,0,181,40.62,349,385.1115,48.299213,18.308449,1543,380789,54.1,128.65,3073,185.86,79.88,1,2,110,110,-3,280,0.45,10.0,1.7,3
3,NaN,19.0,19.0,1,Tuesday,2023-02-14 02:58:40-06:00,USE,2,0,4,0,288,52.55,358,341.73135,27.190811,27.354916,1473,478056,42.78,180.57,2933,190.97,158.55,0,1,110,110,-3,280,0.45,10.0,1.7,4
3,19.0,19.0,19.0,0,Tuesday,2023-02-14 03:22:20-06:00,USE,0,1,1,0,123,52.91,256,269.32126,28.746141,36.183342,1305,348732,10.96,187.07,3109,215.65,69.15,1,1,110,110,-3,280,0.45,10.0,1.7,5
3,19.0,18.0,19.0,0,Tuesday,2023-02-21 10:30:27-06:00,USE,1,1,4,0,508,49.56,375,371.5435,36.779514,22.578854,1428,897599,98.11,352.4,2928,422.22,231.34,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,18.0,19.0,1,Wednesday,2023-02-22 03:51:04-06:00,USE,2,1,3,0,396,61.06,226,237.30846,9.951325,41.810543,1296,297816,13.29,156.9,2705,129.51,113.0,0,0,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,19.0,19.0,1,Wednesday,2023-02-22 03:57:22-06:00,USE,2,0,2,0,310,54.17,257,318.01022,25.038969,36.334965,1335,351617,18.88,186.94,3000,162.51,127.86,0,0,110,90,-3,250,0.45,10.0,1.7,1
3,NaN,18.0,19.0,1,Wednesday,2023-02-22 04:03:24-06:00,USW,1,1,2,1,276,49.15,224,236.50232,21.969893,23.94273,1360,355055,12.41,169.07,2719,174.19,99.34,0,0,110,90,-3,250,0.45,10.0,1.7,2
3,19.0,19.0,19.0,1,Thursday,2023-02-23 09:10:54-06:00,USE,1,0,1,2,300,45.55,330,366.07092,32.67346,17.890585,1404,476305,47.86,220.91,2802,209.79,160.77,1,1,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,19.0,19.0,1,Thursday,2023-02-23 09:18:41-06:00,USE,0,2,1,2,336,39.69,353,360.1691,35.984203,15.022221,1525,499330,67.75,175.28,2883,214.57,136.24,0,0,110,90,-3,250,0.45,10.0,1.7,1
3,19.0,19.0,19.0,1,Thursday,2023-02-23 09:51:26-06:00,USE,0,0,1,0,80,50.23,334,333.9117,31.8803,28.337334,1446,451817,40.57,177.37,2932,205.22,114.64,1,1,110,90,-3,250,0.45,10.0,1.7,2
3,19.0,19.0,19.0,0,Sunday,2023-02-26 17:01:29-06:00,USE,1,1,4,1,376,51.64,329,347.05542,27.749828,25.132162,1508,691696,89.31,237.71,2836,292.11,189.33,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,19.0,20.0,1,Sunday,2023-02-26 17:08:22-06:00,USE,1,1,2,2,368,57.29,243,264.16394,19.18415,33.00006,1365,429703,35.32,205.54,2765,211.15,119.59,0,0,110,90,-3,250,0.45,10.0,1.7,1
3,NaN,19.0,20.0,0,Sunday,2023-02-26 17:13:49-06:00,USE,0,0,2,0,68,57.83,255,296.87204,15.459611,39.568245,1356,278091,19.65,129.02,2694,131.99,90.61,1,0,110,90,-3,250,0.45,10.0,1.7,2
3,19.0,17.0,19.0,1,Friday,2023-03-03 16:22:05-06:00,USE,0,1,4,2,332,50.61,273,300.29492,22.401897,26.102499,1416,479575,38.32,216.16,3157,241.03,128.28,2,0,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,19.0,19.0,1,Friday,2023-03-03 16:28:33-06:00,USE,2,3,3,0,487,55.26,375,369.72638,21.0662,22.797165,1476,475049,60.41,178.4,2823,231.6,104.86,1,1,110,90,-3,250,0.45,10.0,1.7,1
3,19.0,19.0,20.0,1,Friday,2023-03-03 16:41:35-06:00,USE,1,2,4,0,323,64.28,312,336.0641,15.710156,45.266605,1460,474596,48.02,190.81,3070,207.34,136.95,0,0,110,90,-3,250,0.45,10.0,1.7,2
3,19.0,19.0,20.0,1,Friday,2023-03-03 16:49:18-06:00,USE,0,1,1,1,212,58.38,284,306.22913,17.866413,42.44391,1300,436161,21.06,219.46,2842,252.76,94.69,0,0,110,90,-3,250,0.45,10.0,1.7,3
3,19.0,19.0,20.0,1,Friday,2023-03-03 16:49:21-06:00,USE,0,1,1,1,212,58.38,284,306.14777,17.844166,42.436127,1302,436130,21.32,218.79,2845,252.96,94.5,0,0,110,90,-3,250,0.45,10.0,1.7,4
3,19.0,19.0,20.0,1,Friday,2023-03-03 16:49:23-06:00,USE,0,1,1,1,212,58.38,285,306.29248,17.78842,42.483337,1303,436221,21.12,219.01,2836,252.63,94.73,0,0,110,90,-3,250,0.45,10.0,1.7,5
3,19.0,19.0,20.0,0,Friday,2023-03-03 16:55:30-06:00,USE,0,2,2,0,277,56.97,343,375.0377,20.410099,31.195631,1437,424140,35.88,173.66,2607,215.43,94.9,0,0,110,90,-3,250,0.45,10.0,1.7,6
3,19.0,17.0,19.0,1,Friday,2023-03-03 17:02:52-06:00,USE,1,1,2,1,357,52.06,281,301.5101,23.881279,26.680937,1356,461763,25.92,224.54,3023,269.24,89.07,0,1,110,90,-3,250,0.45,10.0,1.7,7
3,NaN,19.0,19.0,1,Friday,2023-03-03 17:09:31-06:00,USE,1,1,3,1,349,59.0,297,323.50946,15.983545,40.131516,1357,430998,31.81,211.57,2511,188.15,147.88,0,0,110,90,-3,250,0.45,10.0,1.7,8
3,19.0,19.0,20.0,0,Monday,2023-03-06 19:45:52-06:00,USE,1,0,1,0,184,55.8,321,334.51395,16.466087,23.43502,1491,463335,50.87,171.56,2850,226.31,98.62,1,1,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,19.0,19.0,1,Tuesday,2023-03-07 17:29:00-06:00,USE,1,1,3,1,244,56.08,304,353.3118,23.085306,32.254047,1530,185281,20.04,71.4,2991,74.44,58.17,0,0,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Tuesday,2023-03-07 17:35:16-06:00,USE,1,1,3,0,262,47.76,436,464.63892,35.52228,22.996082,1586,500739,71.74,141.72,2534,212.26,120.91,1,0,110,90,-3,250,0.45,10.0,1.7,1
3,19.0,19.0,19.0,0,Tuesday,2023-03-07 17:52:10-06:00,USE,1,0,5,0,344,48.46,329,316.97156,26.673218,24.280617,1530,704862,71.9,237.67,2631,310.84,173.59,2,2,110,90,-3,250,0.45,10.0,1.7,2
3,19.0,19.0,19.0,0,Tuesday,2023-03-07 17:52:11-06:00,USE,1,0,5,0,344,48.46,329,318.55487,26.700418,24.282236,1540,704731,71.91,237.27,2613,310.84,173.44,2,2,110,90,-3,250,0.45,10.0,1.7,3
3,19.0,19.0,19.0,0,Monday,2023-03-13 22:56:07-06:00,USW,2,2,2,0,477,48.78,330,355.2757,33.171066,27.499495,1440,481376,42.74,208.25,2428,271.98,85.77,1,2,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,0,Tuesday,2023-03-21 11:13:14-06:00,USE,1,1,4,0,292,56.03,420,421.02994,25.191374,34.542072,1526,483855,65.84,161.08,2650,206.55,126.65,2,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,0,Friday,2023-04-28 16:38:26-06:00,USE,0,1,2,1,270,50.83,378,420.85425,32.56376,27.89682,1463,479331,54.11,189.74,2822,223.9,125.88,1,0,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Thursday,2023-05-25 13:36:07-06:00,USE,0,1,1,0,106,47.99,505,567.53577,32.44076,19.240856,1687,338649,61.97,80.32,3375,171.17,47.64,1,0,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,0,Sunday,2023-05-28 18:25:33-06:00,USE,0,1,0,0,85,41.35,391,428.68814,32.198257,16.356127,1697,170528,26.99,40.11,2775,80.38,32.47,0,2,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,17.0,17.0,0,Sunday,2023-07-16 21:25:24-06:00,USE,0,0,2,1,164,49.56,356,381.6937,23.215193,19.899645,1455,448521,35.88,177.46,2768,187.04,145.4,1,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,17.0,18.0,0,Sunday,2023-07-16 21:28:45-06:00,USW,0,1,0,0,52,49.35,255,253.00917,29.221066,14.98119,1492,79732,36.54,77.97,2935,118.68,12.71,0,0,110,90,-3,250,0.45,10.0,1.7,1
3,NaN,17.0,17.0,1,Sunday,2023-09-24 12:40:20-06:00,USE,1,1,4,0,310,60.62,343,351.01266,25.043741,35.334064,1488,490003,50.76,182.84,2704,183.8,164.43,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,18.0,19.0,0,Wednesday,2023-10-04 18:55:37-06:00,USE,1,1,3,1,364,50.6,329,351.9204,19.535019,25.781952,1453,482855,50.1,200.33,2649,246.21,117.24,0,2,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,18.0,19.0,1,Wednesday,2023-10-04 19:04:10-06:00,USE,0,6,4,1,615,54.99,343,364.23163,20.306952,31.758017,1439,566025,46.45,221.9,2656,266.43,142.5,0,1,110,90,-3,250,0.45,10.0,1.7,1
3,18.0,16.0,18.0,1,Tuesday,2023-10-10 22:31:38-06:00,USE,0,0,3,1,134,54.56,322,332.35733,19.234257,31.799229,1402,448499,40.93,195.7,3147,216.71,126.47,0,3,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,19.0,19.0,1,Saturday,2023-10-28 16:13:25-06:00,USE,0,0,1,0,84,49.01,387,420.6207,35.67497,16.835604,1603,460039,72.96,135.53,3139,178.66,123.07,1,0,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Sunday,2023-11-12 00:06:20-06:00,USW,1,0,1,0,114,35.54,354,216.89682,57.55368,3.8726995,1728,36217,4.79,11.73,2711,22.06,6.43,0,0,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,17.0,19.0,0,Monday,2023-11-13 00:57:39-06:00,USE,0,1,1,0,214,50.7,422,481.94058,30.669556,21.926975,1633,477884,60.81,130.13,3079,201.01,109.96,2,1,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,17.0,17.0,1,Monday,2023-11-13 01:04:12-06:00,USE,0,2,1,0,298,51.53,348,357.56003,37.793266,29.958303,1376,431573,32.57,178.68,2635,255.59,70.37,1,1,110,90,-3,250,0.45,10.0,1.7,1
3,NaN,17.0,19.0,1,Monday,2023-11-13 01:11:36-06:00,USE,1,0,2,0,198,56.44,301,357.17337,20.618557,27.805342,1416,452110,44.2,201.02,2881,217.84,124.67,0,0,110,90,-3,250,0.45,10.0,1.7,2
3,NaN,17.0,19.0,0,Monday,2023-11-13 01:19:52-06:00,USE,1,1,2,0,228,57.68,311,404.64862,30.552557,34.840103,1462,390070,41.84,166.09,2974,219.68,82.01,0,0,110,90,-3,250,0.45,10.0,1.7,3
3,19.0,16.0,19.0,1,Thursday,2023-11-16 07:45:12-06:00,USE,0,0,3,3,331,51.41,424,464.13583,38.260925,29.175873,1533,475111,65.81,162.23,2862,188.55,140.6,1,0,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,17.0,19.0,0,Thursday,2023-11-16 19:01:31-06:00,USE,0,0,0,0,6,52.42,335,398.58978,33.71336,23.38491,1582,221738,32.89,80.24,3283,124.1,31.03,0,0,110,90,-3,250,0.45,10.0,1.7,1
3,NaN,19.0,19.0,0,Thursday,2023-11-16 19:26:57-06:00,USE,1,2,4,1,537,46.88,443,435.7614,34.363747,21.801365,1544,822355,100.12,252.99,2683,326.47,230.39,0,5,110,90,-3,250,0.45,10.0,1.7,2
3,NaN,19.0,19.0,0,Thursday,2023-11-16 19:27:00-06:00,USE,1,2,4,1,537,46.88,443,435.5022,34.35307,21.83845,1542,822407,100.25,253.13,2681,326.69,230.43,0,5,110,90,-3,250,0.45,10.0,1.7,3
3,19.0,19.0,21.0,1,Friday,2023-11-17 08:21:40-06:00,USE,0,1,0,1,159,47.74,342,325.1076,33.423725,21.68847,1605,531787,72.65,155.61,3448,203.69,143.56,2,2,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,18.0,20.0,1,Friday,2023-11-17 08:58:55-06:00,USE,1,0,1,0,211,51.98,331,363.09525,30.718224,28.441843,1518,504841,51.74,183.28,2941,245.86,114.42,1,1,110,90,-3,250,0.45,10.0,1.7,1
3,19.0,19.0,20.0,1,Friday,2023-11-17 08:59:00-06:00,USE,1,0,1,0,211,51.98,331,362.97876,30.700169,28.41121,1517,504573,51.52,183.65,2932,245.83,114.51,1,1,110,90,-3,250,0.45,10.0,1.7,2
3,NaN,19.0,19.0,0,Sunday,2023-11-19 16:18:29-06:00,USE,0,0,0,0,12,49.13,351,473.14648,29.182203,33.432762,1608,59866,5.45,21.05,2555,16.47,24.66,1,0,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Sunday,2023-11-19 16:18:34-06:00,USE,0,0,0,0,12,49.13,351,473.51862,29.271326,33.325043,1615,59866,5.47,21.01,2530,16.44,24.7,1,0,110,90,-3,250,0.45,10.0,1.7,1
3,NaN,18.0,18.0,0,Friday,2023-11-24 21:14:06-06:00,USE,0,0,2,1,256,47.07,280,303.82263,27.66006,19.861105,1466,557932,47.63,214.7,2903,272.92,131.17,0,2,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,17.0,18.0,0,Friday,2023-11-24 21:54:10-06:00,USE,1,3,3,2,597,49.61,352,377.72153,29.939589,27.229258,1471,598550,50.07,239.36,2619,261.94,176.09,1,0,110,90,-3,250,0.45,10.0,1.7,1
3,18.0,18.0,18.0,1,Saturday,2023-11-25 19:47:05-06:00,USE,0,0,0,1,128,52.84,377,368.39047,21.401917,23.921825,1582,386681,58.86,129.81,3002,152.0,112.28,0,2,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,18.0,19.0,1,Monday,2023-12-11 14:48:50-06:00,USE,1,1,2,0,266,45.03,354,381.88672,34.113056,25.215292,1506,487205,40.57,165.4,2749,234.78,107.53,0,3,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Thursday,2023-12-14 15:09:45-06:00,USE,0,2,2,1,320,47.01,347,366.0031,34.44366,21.392494,1374,621126,52.0,289.27,2785,321.82,161.69,1,0,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,18.0,19.0,0,Monday,2023-12-18 16:22:26-06:00,USE,0,1,4,0,311,46.88,396,391.2864,37.21354,23.947775,1471,851339,68.69,310.84,2833,378.19,209.86,1,0,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,16.0,19.0,0,Thursday,2023-12-21 21:27:21-06:00,USE,0,0,0,1,128,43.74,308,308.64966,47.852047,19.281805,1418,333555,28.52,142.29,2935,197.89,60.7,1,0,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,13.0,19.0,1,Thursday,2023-12-21 21:40:54-06:00,USE,0,1,0,2,224,48.13,290,328.31818,32.418453,22.921715,1266,257813,11.92,148.37,2611,160.45,56.98,2,1,110,90,-3,250,0.45,10.0,1.7,1
3,NaN,18.0,19.0,1,Thursday,2023-12-21 21:48:17-06:00,USE,1,3,2,2,450,47.21,285,346.25156,32.469128,23.22489,1386,461806,40.62,220.8,2846,265.89,96.18,1,1,110,90,-3,250,0.45,10.0,1.7,2
3,19.0,18.0,19.0,1,Monday,2023-12-25 03:29:23-06:00,USW,2,1,4,1,416,54.54,351,382.78598,18.945242,30.997042,1514,395353,35.54,130.67,3226,175.36,104.32,3,0,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,17.0,19.0,1,Tuesday,2024-01-09 11:59:56-06:00,USE,0,1,1,1,208,52.07,359,388.34262,28.40556,25.95822,1406,626488,43.94,261.4,2882,321.09,147.03,3,0,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,19.0,19.0,1,Tuesday,2024-01-09 12:06:58-06:00,USE,0,3,1,2,403,46.25,323,352.16183,41.1536,26.714611,1371,451968,26.1,208.7,2852,258.83,93.79,0,0,110,90,-3,250,0.45,10.0,1.7,1
3,19.0,19.0,19.0,1,Wednesday,2024-01-24 09:10:23-06:00,USE,1,1,2,1,420,44.96,402,374.59515,39.33434,24.339668,1371,434136,31.52,202.23,2789,203.95,129.02,2,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,0,Sunday,2024-02-04 16:57:40-06:00,USE,0,0,0,1,170,56.16,407,447.73416,28.626293,30.215658,1586,515557,71.95,153.72,2716,208.2,132.04,1,1,110,90,-3,250,0.45,10.0,1.7,0
